# omegamh2 omegabh2 H0
1.455508000000000079e-01 2.215226000000000001e-02 6.624267999999999290e+01
1.429825000000000124e-01 2.225275999999999990e-02 6.724365000000000236e+01
1.458726999999999940e-01 2.210571000000000064e-02 6.586669999999999447e+01
1.439320000000000044e-01 2.222121999999999986e-02 6.684814000000000078e+01
1.425056000000000100e-01 2.237636000000000139e-02 6.744384999999999764e+01
1.443360999999999950e-01 2.238338000000000133e-02 6.696044999999999447e+01
1.434786000000000117e-01 2.228344000000000158e-02 6.716064000000000078e+01
1.443755999999999928e-01 2.220835000000000170e-02 6.668701000000000079e+01
1.435430000000000039e-01 2.237909999999999899e-02 6.705810999999999922e+01
1.438018000000000074e-01 2.214123999999999953e-02 6.660889000000000237e+01
1.442125999999999963e-01 2.224231999999999945e-02 6.677002000000000237e+01
1.417016000000000109e-01 2.261828999999999923e-02 6.823975000000000080e+01
1.434626999999999986e-01 2.239278999999999922e-02 6.726318000000000552e+01
1.454113999999999962e-01 2.218200000000000033e-02 6.633544999999999447e+01
1.430620999999999976e-01 2.230004999999999835e-02 6.723389000000000237e+01
1.463492999999999877e-01 2.220261000000000109e-02 6.592041000000000395e+01
1.444691999999999921e-01 2.227149000000000142e-02 6.662842000000000553e+01
1.421155000000000057e-01 2.269457999999999892e-02 6.816649999999999920e+01
1.431552000000000102e-01 2.233610999999999930e-02 6.708252000000000237e+01
1.427394999999999914e-01 2.239955999999999892e-02 6.759032999999999447e+01
1.432852000000000015e-01 2.245168000000000164e-02 6.721923999999999921e+01
1.429497000000000129e-01 2.257419999999999913e-02 6.771240000000000236e+01
1.456930999999999921e-01 2.215639000000000150e-02 6.608154000000000394e+01
1.421376000000000028e-01 2.232537999999999884e-02 6.772705000000000553e+01
1.425696999999999937e-01 2.242888999999999994e-02 6.767821999999999605e+01
1.427939000000000014e-01 2.211965999999999932e-02 6.706298999999999921e+01
1.415788000000000046e-01 2.260347000000000051e-02 6.822020999999999447e+01
1.452135999999999982e-01 2.235878000000000171e-02 6.661377000000000237e+01
1.432761999999999925e-01 2.217376999999999890e-02 6.686767999999999290e+01
1.453744999999999898e-01 2.226757999999999862e-02 6.616455000000000553e+01
1.446138999999999897e-01 2.238164999999999946e-02 6.666259999999999764e+01
1.415240000000000109e-01 2.244022000000000031e-02 6.805907999999999447e+01
1.424352999999999869e-01 2.229257000000000113e-02 6.748291000000000395e+01
1.452714999999999979e-01 2.207541999999999838e-02 6.603270999999999447e+01
1.440162000000000109e-01 2.241815999999999948e-02 6.723389000000000237e+01
1.415220000000000089e-01 2.239417000000000144e-02 6.782470999999999606e+01
1.437807000000000113e-01 2.232415999999999914e-02 6.699463000000000079e+01
1.434082000000000134e-01 2.245996000000000103e-02 6.725342000000000553e+01
1.434663999999999939e-01 2.218840999999999869e-02 6.680419999999999447e+01
1.433789000000000036e-01 2.232401999999999997e-02 6.710693000000000552e+01
1.435607000000000133e-01 2.224096000000000059e-02 6.700928000000000395e+01
1.426186000000000120e-01 2.246638999999999928e-02 6.754149999999999920e+01
1.441439999999999944e-01 2.207293999999999923e-02 6.658935999999999922e+01
1.447126999999999997e-01 2.220551000000000122e-02 6.643310999999999922e+01
1.434613000000000138e-01 2.235832999999999918e-02 6.715576000000000079e+01
1.441439999999999944e-01 2.207293999999999923e-02 6.658935999999999922e+01
1.437887999999999944e-01 2.239433000000000049e-02 6.714110999999999763e+01
1.441439999999999944e-01 2.207293999999999923e-02 6.658935999999999922e+01
1.427896999999999916e-01 2.230947999999999959e-02 6.748779000000000394e+01
1.445645000000000124e-01 2.224384999999999904e-02 6.659423999999999921e+01
1.437435999999999992e-01 2.240916999999999909e-02 6.723389000000000237e+01
1.414151999999999909e-01 2.257688000000000056e-02 6.822020999999999447e+01
1.437887999999999944e-01 2.239433000000000049e-02 6.714110999999999763e+01
1.455986999999999976e-01 2.243627000000000121e-02 6.646729000000000553e+01
1.411097000000000046e-01 2.248879000000000156e-02 6.824463000000000079e+01
1.425469000000000042e-01 2.216968999999999884e-02 6.745360999999999763e+01
1.407519999999999882e-01 2.258181000000000077e-02 6.863524999999999920e+01
1.428857000000000044e-01 2.218832000000000096e-02 6.718994000000000710e+01
1.437434999999999963e-01 2.243480999999999947e-02 6.711669999999999447e+01
1.430121000000000031e-01 2.244229000000000016e-02 6.742919999999999447e+01
1.434236999999999873e-01 2.247419999999999973e-02 6.724365000000000236e+01
1.435529999999999862e-01 2.217469000000000037e-02 6.697997999999999763e+01
1.438103000000000020e-01 2.269008999999999956e-02 6.762939000000000078e+01
1.438616000000000061e-01 2.231119999999999978e-02 6.697997999999999763e+01
1.446474000000000093e-01 2.212799000000000016e-02 6.634032999999999447e+01
1.439767000000000130e-01 2.262946999999999875e-02 6.727294999999999447e+01
1.449023000000000116e-01 2.213690999999999923e-02 6.644774999999999920e+01
1.442032000000000036e-01 2.220240000000000061e-02 6.657470999999999606e+01
1.452829999999999955e-01 2.249726000000000156e-02 6.659911999999999921e+01
1.431689999999999907e-01 2.220731000000000094e-02 6.707764000000000237e+01
1.446468999999999949e-01 2.221129999999999979e-02 6.641357000000000710e+01
1.415920999999999985e-01 2.239918000000000117e-02 6.795654000000000394e+01
1.408872999999999931e-01 2.249601000000000031e-02 6.830810999999999922e+01
1.410453999999999875e-01 2.250879000000000074e-02 6.806395999999999447e+01
1.455901000000000001e-01 2.239659000000000094e-02 6.655029000000000394e+01
1.445402000000000076e-01 2.232668999999999973e-02 6.686279000000000394e+01
1.422921000000000047e-01 2.244010999999999922e-02 6.769286999999999921e+01
1.427284000000000053e-01 2.242080999999999935e-02 6.740967000000000553e+01
1.428327000000000069e-01 2.230934000000000042e-02 6.739014000000000237e+01
1.411749999999999949e-01 2.224753000000000147e-02 6.786865000000000236e+01
1.430555000000000021e-01 2.241997999999999908e-02 6.734130999999999290e+01
1.441053999999999946e-01 2.213769999999999974e-02 6.660399999999999920e+01
1.439186000000000076e-01 2.217016000000000125e-02 6.683838000000000079e+01
1.449508999999999936e-01 2.227171999999999832e-02 6.654541000000000395e+01
1.440391000000000032e-01 2.230460000000000081e-02 6.696044999999999447e+01
1.432728000000000057e-01 2.249734000000000109e-02 6.745850000000000080e+01
1.440008999999999872e-01 2.220344999999999958e-02 6.678467000000000553e+01
1.430084000000000077e-01 2.218132999999999910e-02 6.707274999999999920e+01
1.459484000000000059e-01 2.213245999999999963e-02 6.599365000000000236e+01
1.448271999999999893e-01 2.228977000000000042e-02 6.644286999999999921e+01
1.424352999999999869e-01 2.229257000000000113e-02 6.748291000000000395e+01
1.435844000000000009e-01 2.239330999999999960e-02 6.716553000000000395e+01
1.436649999999999872e-01 2.238122999999999849e-02 6.690673999999999921e+01
1.430647999999999920e-01 2.259863999999999970e-02 6.767333999999999605e+01
1.426430999999999949e-01 2.239593000000000139e-02 6.758056999999999448e+01
1.432964999999999933e-01 2.256379000000000024e-02 6.749267999999999290e+01
1.426619000000000081e-01 2.224440000000000098e-02 6.727782999999999447e+01
1.429340000000000055e-01 2.240518999999999844e-02 6.742431999999999448e+01
1.425991000000000064e-01 2.217486999999999930e-02 6.720946999999999605e+01
1.430906999999999873e-01 2.251846999999999877e-02 6.758056999999999448e+01
1.419324999999999892e-01 2.243923000000000098e-02 6.780029000000000394e+01
1.435684999999999878e-01 2.240259000000000000e-02 6.716064000000000078e+01
1.441659000000000135e-01 2.224585000000000104e-02 6.681884999999999764e+01
1.433496999999999966e-01 2.238512999999999961e-02 6.716553000000000395e+01
1.430121000000000031e-01 2.244229000000000016e-02 6.742919999999999447e+01
1.436901999999999902e-01 2.247557999999999848e-02 6.715576000000000079e+01
1.446872999999999909e-01 2.234770999999999980e-02 6.679931999999999448e+01
1.438933000000000018e-01 2.233755999999999936e-02 6.708252000000000237e+01
1.429628000000000010e-01 2.242680999999999841e-02 6.734130999999999290e+01
1.421068000000000053e-01 2.247756999999999880e-02 6.773681999999999448e+01
1.441899000000000097e-01 2.219540999999999875e-02 6.659911999999999921e+01
1.451125000000000054e-01 2.215856999999999896e-02 6.646729000000000553e+01
1.428308000000000078e-01 2.243751999999999899e-02 6.736571999999999605e+01
1.419084999999999930e-01 2.227095000000000116e-02 6.760985999999999763e+01
1.432913000000000103e-01 2.217291000000000054e-02 6.709717000000000553e+01
1.427595000000000114e-01 2.224978999999999846e-02 6.722899999999999920e+01
1.443786999999999987e-01 2.222959999999999867e-02 6.667725000000000080e+01
1.426315999999999973e-01 2.218335999999999919e-02 6.709229000000000553e+01
1.435908999999999935e-01 2.239181000000000157e-02 6.726806999999999448e+01
1.423982000000000026e-01 2.220605999999999969e-02 6.732666000000000395e+01
1.430374000000000090e-01 2.235960000000000031e-02 6.725830000000000553e+01
1.422676999999999969e-01 2.252236999999999989e-02 6.789306999999999448e+01
1.449711999999999945e-01 2.221588000000000035e-02 6.648681999999999448e+01
1.413499000000000005e-01 2.233490000000000128e-02 6.788330000000000553e+01
1.461495999999999906e-01 2.212271999999999850e-02 6.578857000000000710e+01
1.410829000000000111e-01 2.232912000000000091e-02 6.802490000000000236e+01
1.431106000000000045e-01 2.234097999999999987e-02 6.724854000000000553e+01
1.402413999999999883e-01 2.271505000000000052e-02 6.889404000000000394e+01
1.406791000000000014e-01 2.263615000000000071e-02 6.848877000000000237e+01
1.445888999999999924e-01 2.231669000000000014e-02 6.671630999999999290e+01
1.419294000000000111e-01 2.243573000000000095e-02 6.789306999999999448e+01
1.434071000000000096e-01 2.224980000000000013e-02 6.720458999999999605e+01
1.415170000000000039e-01 2.230651000000000161e-02 6.787354000000000553e+01
1.420165999999999928e-01 2.235670000000000018e-02 6.783935999999999922e+01
1.428145000000000109e-01 2.249226000000000003e-02 6.760497999999999763e+01
1.444169999999999898e-01 2.227768999999999930e-02 6.680419999999999447e+01
1.445105999999999891e-01 2.253845000000000154e-02 6.707274999999999920e+01
1.436061999999999894e-01 2.230174000000000045e-02 6.702392999999999290e+01
1.410219000000000056e-01 2.249237999999999932e-02 6.824951000000000079e+01
1.422800999999999927e-01 2.236780999999999839e-02 6.759520999999999447e+01
1.416920000000000124e-01 2.262445000000000081e-02 6.834229000000000553e+01
1.429068000000000005e-01 2.263570999999999986e-02 6.764892999999999290e+01
1.433999999999999997e-01 2.240941000000000113e-02 6.732178000000000395e+01
1.420524999999999982e-01 2.241415999999999895e-02 6.772217000000000553e+01
1.439050000000000051e-01 2.234774000000000135e-02 6.704345999999999606e+01
1.432577999999999907e-01 2.209718000000000099e-02 6.684326000000000079e+01
1.427077999999999958e-01 2.229539999999999994e-02 6.739990000000000236e+01
1.451402999999999999e-01 2.235528000000000168e-02 6.649169999999999447e+01
1.426150999999999947e-01 2.252412000000000164e-02 6.771729000000000553e+01
1.450993999999999895e-01 2.227853000000000125e-02 6.640869000000000710e+01
1.438163000000000080e-01 2.218602999999999895e-02 6.680907999999999447e+01
1.418252000000000124e-01 2.250049999999999967e-02 6.789306999999999448e+01
1.424534000000000078e-01 2.222872999999999863e-02 6.741455000000000553e+01
1.411231000000000013e-01 2.245047000000000015e-02 6.813720999999999606e+01
1.416859000000000035e-01 2.246269999999999864e-02 6.799560999999999922e+01
1.447141999999999873e-01 2.210283000000000039e-02 6.633544999999999447e+01
1.415762000000000131e-01 2.249624000000000068e-02 6.803467000000000553e+01
1.441518999999999995e-01 2.253787999999999972e-02 6.702880999999999290e+01
1.463927999999999896e-01 2.220306999999999836e-02 6.596923999999999921e+01
1.434800999999999993e-01 2.264433999999999891e-02 6.746338000000000079e+01
1.449978000000000100e-01 2.223995000000000138e-02 6.633544999999999447e+01
1.424323000000000117e-01 2.244919000000000081e-02 6.757080000000000553e+01
1.433087999999999862e-01 2.234244000000000160e-02 6.715576000000000079e+01
1.429216000000000097e-01 2.256460999999999884e-02 6.767821999999999605e+01
1.414295000000000135e-01 2.236217999999999886e-02 6.812255999999999290e+01
1.440688999999999997e-01 2.213773999999999950e-02 6.659911999999999921e+01
1.428567000000000031e-01 2.227795000000000122e-02 6.729735999999999763e+01
1.428265999999999980e-01 2.233301000000000036e-02 6.737548999999999921e+01
1.443283999999999956e-01 2.215995999999999938e-02 6.656005999999999290e+01
1.415208000000000022e-01 2.236242000000000091e-02 6.782958999999999605e+01
1.442061000000000037e-01 2.224082000000000142e-02 6.667725000000000080e+01
1.436959999999999904e-01 2.241790999999999923e-02 6.726806999999999448e+01
1.435257000000000061e-01 2.246358000000000035e-02 6.734130999999999290e+01
1.421601999999999866e-01 2.261016000000000067e-02 6.795166000000000395e+01
1.460566000000000086e-01 2.230079999999999910e-02 6.614990000000000236e+01
1.427939000000000014e-01 2.211965999999999932e-02 6.706298999999999921e+01
1.437824000000000046e-01 2.256655000000000119e-02 6.738524999999999920e+01
1.445047000000000137e-01 2.222970999999999975e-02 6.670166000000000395e+01
1.426276999999999961e-01 2.239715000000000109e-02 6.765869000000000710e+01
1.439757999999999871e-01 2.229582999999999912e-02 6.693604000000000553e+01
1.419558999999999960e-01 2.226834000000000105e-02 6.747803000000000395e+01
1.421862000000000126e-01 2.240914000000000100e-02 6.777100000000000080e+01
1.434616999999999976e-01 2.237358999999999876e-02 6.710693000000000552e+01
1.441327000000000025e-01 2.234821999999999850e-02 6.687744000000000710e+01
1.437000999999999973e-01 2.220940000000000067e-02 6.686279000000000394e+01
1.437644999999999895e-01 2.217328999999999828e-02 6.674071999999999605e+01
1.424156000000000033e-01 2.245557999999999929e-02 6.772705000000000553e+01
1.426882999999999901e-01 2.226660999999999918e-02 6.734619000000000710e+01
1.413084000000000007e-01 2.254884999999999876e-02 6.823975000000000080e+01
1.425389999999999990e-01 2.220913999999999874e-02 6.722899999999999920e+01
1.437547000000000130e-01 2.231156000000000111e-02 6.697997999999999763e+01
1.420596000000000081e-01 2.261416999999999941e-02 6.802002000000000237e+01
1.454509999999999970e-01 2.219805000000000042e-02 6.620850000000000080e+01
1.423686999999999869e-01 2.252668999999999852e-02 6.783446999999999605e+01
1.434921000000000113e-01 2.258024000000000142e-02 6.742431999999999448e+01
1.447767000000000082e-01 2.228025999999999965e-02 6.655517999999999290e+01
1.409584999999999866e-01 2.242875000000000077e-02 6.806884999999999764e+01
1.411097000000000046e-01 2.248879000000000156e-02 6.824463000000000079e+01
1.416387000000000063e-01 2.227047999999999875e-02 6.777100000000000080e+01
1.422787000000000079e-01 2.223978000000000066e-02 6.750732000000000710e+01
1.422653000000000112e-01 2.224225999999999981e-02 6.737060999999999922e+01
1.421333999999999931e-01 2.229093000000000047e-02 6.732178000000000395e+01
1.435199000000000058e-01 2.250413000000000066e-02 6.737548999999999921e+01
1.418485999999999914e-01 2.247713999999999962e-02 6.806395999999999447e+01
1.441216999999999915e-01 2.247620999999999994e-02 6.708252000000000237e+01
1.420218000000000036e-01 2.230363999999999958e-02 6.757568000000000552e+01
1.429952999999999919e-01 2.239866000000000079e-02 6.741943000000000552e+01
1.426323999999999925e-01 2.233484999999999984e-02 6.741943000000000552e+01
1.436167000000000138e-01 2.233521000000000117e-02 6.701416000000000395e+01
1.428785999999999945e-01 2.208991999999999900e-02 6.701416000000000395e+01
1.426882999999999901e-01 2.226660999999999918e-02 6.734619000000000710e+01
1.431058000000000052e-01 2.253944000000000086e-02 6.756592000000000553e+01
1.425713000000000119e-01 2.261822999999999959e-02 6.773681999999999448e+01
1.420802999999999927e-01 2.243349000000000038e-02 6.780029000000000394e+01
1.434153999999999984e-01 2.216221000000000163e-02 6.684814000000000078e+01
1.446197999999999928e-01 2.231551999999999841e-02 6.680419999999999447e+01
1.430864000000000025e-01 2.256655000000000119e-02 6.763916000000000395e+01
1.424846999999999919e-01 2.239626000000000117e-02 6.773681999999999448e+01
1.439091999999999871e-01 2.228213999999999889e-02 6.697997999999999763e+01
1.421254000000000128e-01 2.234107999999999927e-02 6.763428000000000395e+01
1.430906999999999873e-01 2.251846999999999877e-02 6.758056999999999448e+01
1.440646999999999900e-01 2.220567999999999848e-02 6.672119000000000710e+01
1.430379999999999985e-01 2.227058000000000162e-02 6.723877000000000237e+01
1.442285000000000095e-01 2.246327000000000046e-02 6.691161999999999921e+01
1.414680000000000104e-01 2.246427999999999967e-02 6.801024999999999920e+01
1.450463999999999920e-01 2.205669999999999853e-02 6.606689000000000078e+01
1.429576999999999931e-01 2.225854000000000027e-02 6.718994000000000710e+01
1.446795999999999915e-01 2.227590999999999946e-02 6.649169999999999447e+01
1.446799000000000002e-01 2.227838000000000040e-02 6.664306999999999448e+01
1.429425000000000001e-01 2.201325999999999977e-02 6.698485999999999763e+01
1.415975999999999901e-01 2.239201999999999859e-02 6.776610999999999763e+01
1.445921000000000012e-01 2.244426000000000060e-02 6.679443000000000552e+01
1.429172999999999971e-01 2.253874999999999976e-02 6.760497999999999763e+01
1.430043000000000009e-01 2.215937999999999936e-02 6.698975000000000080e+01
1.427362000000000075e-01 2.233914000000000039e-02 6.741455000000000553e+01
1.414659000000000055e-01 2.232005000000000100e-02 6.801024999999999920e+01
1.452246000000000092e-01 2.217264999999999861e-02 6.628661999999999921e+01
1.431552000000000102e-01 2.233610999999999930e-02 6.708252000000000237e+01
1.439684999999999993e-01 2.238963999999999885e-02 6.691161999999999921e+01
1.438098999999999905e-01 2.233080999999999955e-02 6.696532999999999447e+01
1.450037000000000131e-01 2.197953000000000059e-02 6.611083999999999605e+01
1.440037000000000122e-01 2.237445999999999879e-02 6.704833999999999605e+01
1.431481000000000003e-01 2.242685000000000164e-02 6.735107000000000710e+01
1.436616000000000004e-01 2.218045999999999907e-02 6.697020999999999447e+01
1.425178000000000000e-01 2.246481999999999993e-02 6.776610999999999763e+01
1.423288000000000053e-01 2.244271000000000113e-02 6.770752000000000237e+01
1.397502999999999940e-01 2.251217000000000149e-02 6.873291000000000395e+01
1.442061000000000037e-01 2.224082000000000142e-02 6.667725000000000080e+01
1.453703000000000078e-01 2.213481999999999950e-02 6.628173999999999921e+01
1.427823000000000009e-01 2.197473999999999955e-02 6.697997999999999763e+01
1.434082000000000134e-01 2.245996000000000103e-02 6.725342000000000553e+01
1.438069999999999904e-01 2.230677000000000007e-02 6.696044999999999447e+01
1.422238000000000113e-01 2.226455999999999921e-02 6.730713000000000079e+01
1.419392999999999905e-01 2.255868999999999930e-02 6.802979000000000553e+01
1.427269999999999928e-01 2.234707000000000013e-02 6.745360999999999763e+01
1.415724999999999900e-01 2.245774999999999855e-02 6.780029000000000394e+01
1.446501000000000037e-01 2.221077000000000121e-02 6.655029000000000394e+01
1.442409000000000052e-01 2.244915999999999925e-02 6.700439000000000078e+01
1.433087999999999862e-01 2.234244000000000160e-02 6.715576000000000079e+01
1.425009999999999888e-01 2.237721000000000154e-02 6.762451000000000079e+01
1.427025000000000099e-01 2.233513999999999985e-02 6.749267999999999290e+01
1.433675000000000088e-01 2.252196999999999880e-02 6.742431999999999448e+01
1.438574999999999993e-01 2.224349999999999938e-02 6.697509999999999764e+01
1.433058000000000110e-01 2.223429000000000030e-02 6.705810999999999922e+01
1.451589000000000074e-01 2.237971999999999878e-02 6.657958999999999605e+01
1.461253999999999886e-01 2.204338000000000131e-02 6.564696999999999605e+01
1.427046999999999899e-01 2.244393999999999903e-02 6.753661999999999921e+01
1.422915999999999903e-01 2.232705999999999927e-02 6.753173999999999921e+01
1.427309999999999968e-01 2.239187000000000122e-02 6.743407999999999447e+01
1.440252999999999950e-01 2.222185000000000132e-02 6.669678000000000395e+01
1.443302999999999947e-01 2.219155000000000086e-02 6.686767999999999290e+01
1.446958999999999884e-01 2.246242000000000030e-02 6.683838000000000079e+01
1.424363999999999908e-01 2.240858000000000086e-02 6.755615000000000236e+01
1.426692999999999989e-01 2.226828999999999961e-02 6.757080000000000553e+01
1.450049999999999950e-01 2.205775999999999917e-02 6.631104000000000553e+01
1.438484999999999903e-01 2.224471000000000087e-02 6.676024999999999920e+01
1.421196999999999877e-01 2.239425000000000096e-02 6.774657999999999447e+01
1.436310000000000087e-01 2.233287999999999940e-02 6.704345999999999606e+01
1.426370000000000138e-01 2.248512999999999901e-02 6.760497999999999763e+01
1.452380000000000060e-01 2.241055999999999951e-02 6.654053000000000395e+01
1.408408999999999911e-01 2.263493000000000102e-02 6.860595999999999606e+01
1.428570999999999869e-01 2.243252999999999914e-02 6.747803000000000395e+01
1.429628000000000010e-01 2.242680999999999841e-02 6.734130999999999290e+01
1.441776999999999920e-01 2.224322999999999925e-02 6.689208999999999605e+01
1.424745000000000039e-01 2.263721999999999956e-02 6.796630999999999290e+01
1.442129000000000050e-01 2.226300999999999974e-02 6.679443000000000552e+01
1.439895999999999954e-01 2.220864999999999992e-02 6.680907999999999447e+01
1.423598000000000086e-01 2.240632999999999861e-02 6.768310999999999922e+01
1.429024000000000127e-01 2.239570000000000102e-02 6.732666000000000395e+01
1.463820000000000121e-01 2.220835999999999991e-02 6.591064000000000078e+01
1.441051000000000137e-01 2.224154000000000062e-02 6.676024999999999920e+01
1.407983999999999902e-01 2.255688999999999958e-02 6.840088000000000079e+01
1.426907000000000036e-01 2.235490000000000047e-02 6.753661999999999921e+01
1.435916000000000137e-01 2.228963000000000125e-02 6.707764000000000237e+01
1.429783000000000026e-01 2.227043999999999899e-02 6.726806999999999448e+01
1.407983999999999902e-01 2.255688999999999958e-02 6.840088000000000079e+01
1.436176999999999870e-01 2.243192999999999923e-02 6.728270999999999447e+01
1.433543999999999929e-01 2.243561999999999987e-02 6.739014000000000237e+01
1.429296999999999929e-01 2.232831999999999872e-02 6.727782999999999447e+01
1.428308000000000078e-01 2.243751999999999899e-02 6.736571999999999605e+01
1.399857999999999936e-01 2.282585999999999990e-02 6.897705000000000553e+01
1.425540999999999892e-01 2.255448999999999996e-02 6.770264000000000237e+01
1.432656999999999958e-01 2.214854999999999949e-02 6.701416000000000395e+01
1.434712999999999961e-01 2.238624999999999990e-02 6.722411999999999921e+01
1.429435000000000011e-01 2.241243000000000055e-02 6.749755999999999290e+01
1.432139000000000051e-01 2.212423999999999988e-02 6.690673999999999921e+01
1.431435000000000068e-01 2.236404000000000170e-02 6.733154000000000394e+01
1.428785999999999945e-01 2.208991999999999900e-02 6.701416000000000395e+01
1.429852000000000067e-01 2.224869999999999973e-02 6.727782999999999447e+01
1.455376999999999921e-01 2.224591000000000068e-02 6.627196999999999605e+01
1.431526999999999938e-01 2.231651999999999941e-02 6.725830000000000553e+01
1.417420000000000069e-01 2.232117000000000129e-02 6.769286999999999921e+01
1.436240000000000017e-01 2.221731000000000053e-02 6.698485999999999763e+01
1.441563999999999901e-01 2.213462000000000068e-02 6.672119000000000710e+01
1.452380000000000060e-01 2.241055999999999951e-02 6.654053000000000395e+01
1.413619000000000125e-01 2.229907999999999890e-02 6.784423999999999921e+01
1.411312000000000122e-01 2.257862999999999884e-02 6.832274999999999920e+01
1.424513000000000029e-01 2.250496999999999914e-02 6.768310999999999922e+01
1.428785999999999945e-01 2.208991999999999900e-02 6.701416000000000395e+01
1.438327000000000078e-01 2.267281000000000157e-02 6.741455000000000553e+01
1.424156000000000033e-01 2.245557999999999929e-02 6.772705000000000553e+01
1.440236000000000016e-01 2.257531999999999942e-02 6.725342000000000553e+01
1.435503999999999947e-01 2.250078000000000147e-02 6.732666000000000395e+01
1.448838000000000070e-01 2.216303999999999844e-02 6.633544999999999447e+01
1.475471999999999895e-01 2.206854999999999928e-02 6.537354000000000553e+01
1.454284999999999883e-01 2.207887999999999865e-02 6.607666000000000395e+01
1.439166000000000056e-01 2.252486000000000071e-02 6.724854000000000553e+01
1.450358999999999954e-01 2.248224000000000056e-02 6.681395999999999447e+01
1.426956000000000058e-01 2.269273000000000123e-02 6.787354000000000553e+01
1.442348999999999992e-01 2.228652999999999884e-02 6.680419999999999447e+01
1.411590000000000067e-01 2.251556000000000043e-02 6.809326000000000079e+01
1.431227999999999945e-01 2.252996999999999986e-02 6.762939000000000078e+01
1.432391000000000081e-01 2.255182999999999841e-02 6.749755999999999290e+01
1.427150000000000085e-01 2.226474999999999982e-02 6.734130999999999290e+01
1.433049000000000128e-01 2.246510999999999994e-02 6.742919999999999447e+01
1.429576999999999931e-01 2.225854000000000027e-02 6.718994000000000710e+01
1.430107999999999935e-01 2.238564999999999999e-02 6.743895999999999447e+01
1.431441999999999992e-01 2.218933999999999837e-02 6.700928000000000395e+01
1.437328999999999968e-01 2.243904000000000037e-02 6.729735999999999763e+01
1.420258000000000076e-01 2.250293999999999905e-02 6.783935999999999922e+01
1.418432000000000026e-01 2.274009000000000100e-02 6.841064000000000078e+01
1.424397000000000024e-01 2.205396999999999913e-02 6.702392999999999290e+01
1.454746000000000095e-01 2.209436999999999859e-02 6.611571999999999605e+01
1.449200999999999961e-01 2.217420000000000155e-02 6.644286999999999921e+01
1.430966999999999933e-01 2.229203999999999908e-02 6.719970999999999606e+01
1.425611999999999990e-01 2.237275000000000028e-02 6.741455000000000553e+01
1.403849000000000069e-01 2.251575000000000104e-02 6.859130999999999290e+01
1.424658000000000035e-01 2.223728999999999983e-02 6.729247999999999763e+01
1.438513999999999904e-01 2.238307999999999964e-02 6.697020999999999447e+01
1.445279999999999898e-01 2.232835000000000028e-02 6.675048999999999921e+01
1.437398000000000009e-01 2.197498000000000160e-02 6.656005999999999290e+01
1.435503999999999947e-01 2.250078000000000147e-02 6.732666000000000395e+01
1.434363999999999917e-01 2.249332000000000067e-02 6.742431999999999448e+01
1.422683999999999893e-01 2.265819000000000166e-02 6.807860999999999763e+01
1.409275999999999862e-01 2.269873999999999850e-02 6.854247999999999763e+01
1.433618000000000114e-01 2.231315000000000034e-02 6.699951000000000079e+01
1.412775000000000003e-01 2.250397000000000161e-02 6.804443000000000552e+01
1.426455000000000084e-01 2.245803999999999856e-02 6.769286999999999921e+01
1.460026000000000101e-01 2.226443999999999993e-02 6.617431999999999448e+01
1.447882000000000058e-01 2.218896000000000063e-02 6.651610999999999763e+01
1.430258000000000085e-01 2.254851999999999898e-02 6.770752000000000237e+01
1.434156000000000042e-01 2.247218999999999953e-02 6.728270999999999447e+01
1.413164000000000087e-01 2.249779000000000015e-02 6.833252000000000237e+01
1.422309999999999963e-01 2.255768000000000009e-02 6.804443000000000552e+01
1.433311999999999919e-01 2.248431000000000041e-02 6.747314000000000078e+01
1.445384999999999864e-01 2.235144000000000020e-02 6.655029000000000394e+01
1.431719999999999937e-01 2.246420000000000014e-02 6.734130999999999290e+01
1.416267999999999971e-01 2.266309999999999852e-02 6.821044999999999447e+01
1.448212999999999862e-01 2.204576000000000105e-02 6.603270999999999447e+01
1.428804999999999936e-01 2.245919999999999861e-02 6.747314000000000078e+01
1.434314999999999896e-01 2.215077000000000018e-02 6.687255999999999290e+01
1.426337000000000022e-01 2.234426999999999941e-02 6.752685999999999922e+01
1.433058000000000110e-01 2.212549999999999933e-02 6.682372999999999763e+01
1.403644000000000003e-01 2.255429000000000114e-02 6.862060999999999922e+01
1.409100000000000075e-01 2.248073000000000085e-02 6.824951000000000079e+01
1.419477000000000100e-01 2.250479000000000021e-02 6.788330000000000553e+01
1.451678000000000135e-01 2.208705999999999864e-02 6.611571999999999605e+01
1.438103000000000020e-01 2.269008999999999956e-02 6.762939000000000078e+01
1.409534000000000065e-01 2.242324999999999874e-02 6.815673999999999921e+01
1.434584999999999888e-01 2.229756000000000099e-02 6.702392999999999290e+01
1.400582999999999967e-01 2.256056999999999854e-02 6.877196999999999605e+01
1.442312000000000038e-01 2.248719999999999886e-02 6.705321999999999605e+01
1.418244999999999922e-01 2.219370000000000023e-02 6.749755999999999290e+01
1.422683999999999893e-01 2.265819000000000166e-02 6.807860999999999763e+01
1.425443000000000127e-01 2.220799000000000037e-02 6.733642999999999290e+01
1.424298999999999982e-01 2.257098999999999911e-02 6.787354000000000553e+01
1.428636000000000073e-01 2.228611999999999954e-02 6.716064000000000078e+01
1.448662000000000005e-01 2.247767000000000168e-02 6.693115000000000236e+01
